_5_digit_ntd_id,_4_digit_ntd_id,agency,organization_type,mode,type_of_service,primary_uza_code,primary_uza_name,primary_uza_sq_miles,primary_uza_population,service_area_sq_miles,service_area_population,year,incident_number,incident_date,incident_time,event_type,safety_security,collision_with,property_damage,total_injuries,total_fatalities,number_of_transit_vehicles_involved,number_of_vehicles_involved,location_type,weather,lighting,road_configuration,path_condition,rail_grade_crossing_control,right_of_way_condition,intersection,vehicle_action,action_type,transit_y_n,fuel_type,vehicle_speed,non_rail_transit_vehicle_type,manufacturer,transit_vehicle_rider_fatalities,people_waiting_or_leaving_fatalities,transit_vehicle_operator_fatalities,transit_employee_fatalities,other_worker_fatalities,pedestrian_or_bicyclist_fatalities,pedestrian_in_crosswalk_fatalities,pedestrian_not_in_crosswalk_fatalities,pedestrian_crossing_tracks_fatalities,pedestrian_walking_along_tracks_fatalities,occupant_of_other_vehicle_fatalities,other_fatalities,suicide_fatalities,transit_vehicle_rider_injuries,people_waiting_or_leaveing_injuries,transit_vehicle_operator_injuries,transit_employee_injuries,other_worker_injuries,pedestrian_or_bicyclist_injuries,pederstiran_in_crosswalk_injuries,pedestrian_not_in_crosswalk_injuries,pedestrian_crossing_tracks_injuries,pedestrian_walking_along_tracks_injuries,occupant_of_other_vehicle_injuries,other_injuries,suicide_injuries,intentional_y_n,life_safety_y_n,evacuation_comment,evacuation_location,fire_type,fire_fuel,towed_y_n,other_event_type_description,manufacturer_description,self_evacuation_y_n
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2735375,2018-07-02T00:00:00.000,11:30:00,Non-Rail Collision,SFT,Motor Vehicle,1000,2,0,1,1,Bus Stop,Clear,Daylight,Street,Dry,,Dry,,Stopped,Other rear impact,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2736000,2018-07-08T00:00:00.000,19:41:00,Non-Rail Collision,SFT,Motor Vehicle,15000,5,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,No control device / indivisual / sign,Going Straight,Other front impact,"Y,N",Compressed natural gas,27,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,"Y,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2736001,2018-07-27T00:00:00.000,04:15:00,Non-Rail Collision,SFT,Motor Vehicle,7000,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Dark,Street,Dry,,Dry,,Stopped,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,Flyer Industries Ltd (aka New Flyer Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2736002,2018-07-27T00:00:00.000,18:00:00,Non-Rail Collision,SFT,Motor Vehicle,2000,1,0,1,1,Bus Stop,Clear,Daylight,Street,Dry,,Dry,,Stopped,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,Flyer Industries Ltd (aka New Flyer Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2736003,2018-07-31T00:00:00.000,21:45:00,Non-Rail Collision,SFT,Motor Vehicle,6000,1,0,1,1,Roadway: intersection,Clear,Dark,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Other front impact,"Y,N",Compressed natural gas,20,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"Y,Y",,",",
20217,2217,"Hampton Jitney, Inc.",Private-For-Profit Corporation,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2018,2736878,2018-07-29T00:00:00.000,00:48:00,Non-Rail Collision,SFT,Person,0,2,0,1,0,Roadway: intersection,Clear,Dark,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Making a left turn,Side Impact,Y,Diesel,3,Transit: over-the-road bus/coach,Van Hool N.V.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,N,,,
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2018,2734741,2018-06-07T00:00:00.000,12:30:00,Non-Rail Collision,SFT,Motor Vehicle,2300,3,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Stopped,Rear-ended,"Y,N",Diesel,0,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2018,2735614,2018-05-09T00:00:00.000,15:00:00,Non-Rail Collision,SFT,Motor Vehicle,6125,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Going Straight,Rear-ended,"Y,N",Diesel,15,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2018,2735616,2018-06-14T00:00:00.000,17:49:00,Non-Rail Collision,SFT,Motor Vehicle,1999,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Stopped,Rear-ended,"Y,N",Diesel,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2018,2735617,2018-07-18T00:00:00.000,09:15:00,Non-Rail Collision,SFT,Motor Vehicle,4517,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Stopped,Rear-ended,"Y,N",Diesel,0,Transit: bus,Arboc Mobility LLC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2018,2736364,2018-05-16T00:00:00.000,13:35:00,Non-Rail Collision,SFT,Motor Vehicle,8993,6,0,1,1,Roadway: intersection,Raining,Daylight,Intersection or grade crossing,Wet,Not applicable,Wet,Trafic Signal,Going Straight,Other front impact,"Y,N",Diesel,30,Transit: bus,Arboc Mobility LLC,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,"Y,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2018,2735382,2018-05-29T00:00:00.000,16:00:00,Non-Rail Collision,SFT,Motor Vehicle,6723,2,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Going Straight,Side Impact,"Y,N",Diesel,50,Transit demand response vehicle,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2018,2735615,2018-06-06T00:00:00.000,16:52:00,Non-Rail Collision,SFT,Motor Vehicle,3269,1,0,1,2,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Going Straight,Rear-ended,"Y,N,N",Diesel,20,Transit demand response vehicle,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y,N",,",,",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2740436,2018-08-17T00:00:00.000,17:21:00,Non-Rail Collision,SFT,Motor Vehicle,2000,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Other front impact,"Y,N",Compressed natural gas,25,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2740438,2018-08-23T00:00:00.000,19:40:00,Non-Rail Collision,SFT,Motor Vehicle,15000,1,0,1,1,Bus Stop,Clear,Dark,Street,Dry,,Dry,,Stopped,Side Impact,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2750588,2018-09-07T00:00:00.000,07:30:00,Non-Rail Collision,SFT,Motor Vehicle,10000,4,0,1,1,Bus Stop,Cloudy,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Stopped,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2750613,2018-09-09T00:00:00.000,10:15:00,Non-Rail Collision,SFT,Motor Vehicle,15000,7,0,1,1,Roadway: intersection,Raining,Daylight,Intersection or grade crossing,Wet,Not applicable,Wet,Trafic Signal,Going Straight,Other front impact,"Y,N",Compressed natural gas,15,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,"Y,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2750670,2018-09-19T00:00:00.000,11:20:00,Non-Rail Collision,SFT,Motor Vehicle,10000,0,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Going Straight,Side Impact,"Y,N",Compressed natural gas,25,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2750675,2018-09-21T00:00:00.000,21:07:00,Non-Rail Collision,SFT,Motor Vehicle,5000,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Dark,Street,Dry,,Dry,,Going Straight,Sideswipe,"Y,N",Compressed natural gas,15,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2750677,2018-09-25T00:00:00.000,21:51:00,Non-Rail Collision,SFT,Person,0,1,0,1,0,Roadway: intersection,Raining,Dark,Intersection or grade crossing,Wet,Not applicable,Wet,Trafic Signal,Making a left turn,Other front impact,Y,Compressed natural gas,5,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,N,,,
20217,2217,"Hampton Jitney, Inc.",Private-For-Profit Corporation,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2018,2750785,2018-09-09T00:00:00.000,14:30:00,Non-Rail Collision,SFT,Motor Vehicle,2500,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Other front impact,"Y,N",Diesel,5,Transit: over-the-road bus/coach,Prevost Car Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2018,2746152,2018-07-30T00:00:00.000,18:58:00,Non-Rail Collision,SFT,Motor Vehicle,2983,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Stop sign,Going Straight,Other front impact,"Y,N",Diesel,40,Transit: bus,Arboc Mobility LLC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2018,2746724,2018-07-13T00:00:00.000,11:10:00,Non-Rail Collision,SFT,Motor Vehicle,1003,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Stopped,Rear-ended,"Y,N",Diesel,0,Transit demand response vehicle,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2018,2754817,2018-08-16T00:00:00.000,18:45:00,Non-Rail Collision,SFT,Motor Vehicle,7712,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Stop sign,Going Straight,Side Impact,"Y,N",Diesel,15,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2018,2754818,2018-09-06T00:00:00.000,13:25:00,Non-Rail Collision,SFT,Motor Vehicle,18966,2,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Stop sign,Going Straight,Side Impact,"Y,N",Diesel,25,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2018,2754816,2018-07-30T00:00:00.000,21:20:00,Non-Rail Collision,SFT,Motor Vehicle,5783,1,0,1,1,Roadway: intersection,Cloudy,Dark,Intersection or grade crossing,Dry,Not applicable,Dry,No control device / indivisual / sign,Going Straight,Other front impact,"Y,N",Diesel,35,Transit demand response vehicle,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2761003,2018-10-13T00:00:00.000,09:10:00,Non-Rail Collision,SFT,Motor Vehicle,5000,1,0,1,1,Roadway: not a grade crossing or intersection,Raining,Daylight,Street,Wet,,Wet,,Stopped,Rear-ended,"Y,N",Diesel,0,Transit demand response vehicle,Ford Motor Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2761005,2018-10-14T00:00:00.000,21:20:00,Non-Rail Collision,SFT,Motor Vehicle,1000,0,0,1,1,Roadway: intersection,Clear,Dark,Intersection or grade crossing,Dry,Not applicable,Dry,No control device / indivisual / sign,Making a stop,Other front impact,"Y,N",Compressed natural gas,20,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2761006,2018-10-15T00:00:00.000,08:51:00,Non-Rail Collision,SFT,Motor Vehicle,7000,1,0,1,1,Bus Stop,Raining,Daylight,Street,Wet,,Wet,,Stopped,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2761007,2018-10-19T00:00:00.000,13:23:00,Non-Rail Collision,SFT,Motor Vehicle,7000,2,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Other front impact,"Y,N",Compressed natural gas,15,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2761008,2018-10-19T00:00:00.000,14:01:00,Non-Rail Collision,SFT,Motor Vehicle,10000,2,0,1,1,Bus Stop,Clear,Daylight,Street,Dry,,Dry,,Stopped,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2761009,2018-10-20T00:00:00.000,00:15:00,Non-Rail Collision,SFT,Motor Vehicle,8000,1,0,1,1,Roadway: intersection,Clear,Dark,Intersection or grade crossing,Dry,Not applicable,Dry,No control device / indivisual / sign,Making a left turn,Other front impact,"Y,N",Compressed natural gas,2,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20217,2217,"Hampton Jitney, Inc.",Private-For-Profit Corporation,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2018,2759926,2018-10-05T00:00:00.000,21:48:00,Non-Rail Collision,SFT,Motor Vehicle,10000,2,0,1,1,Roadway: not a grade crossing or intersection,Clear,Dark,Street,Dry,,Dry,,Going Straight,Rear-ending,"Y,N",Diesel,30,Transit: over-the-road bus/coach,Van Hool N.V.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2778477,2018-11-29T00:00:00.000,07:39:00,Non-Rail Collision,SFT,Motor Vehicle,16000,3,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,No control device / indivisual / sign,Going Straight,Other front impact,"Y,N",Gasoline,30,Transit demand response vehicle,Dodge Division — Chrysler Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,"Y,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2778417,2018-11-05T00:00:00.000,14:30:00,Non-Rail Collision,SFT,Motor Vehicle,15000,1,0,1,1,Roadway: not a grade crossing or intersection,Raining,Daylight,Divided highway,Wet,,Wet,,Going Straight,Sideswipe,"Y,N",Compressed natural gas,45,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2778446,2018-11-20T00:00:00.000,23:25:00,Non-Rail Collision,SFT,Motor Vehicle,12000,3,0,1,1,Roadway: intersection,Clear,Dark,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Other front impact,"Y,N",Compressed natural gas,20,Transit: bus,Flyer Industries Ltd (aka New Flyer Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2778478,2018-11-30T00:00:00.000,15:11:00,Non-Rail Collision,SFT,Motor Vehicle,20000,10,0,1,1,Bus Stop,Foggy / misting,Daylight,Street,Wet,,Wet,,Stopped,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,Flyer Industries Ltd (aka New Flyer Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"Y,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2018,2782359,2018-10-18T00:00:00.000,08:40:00,Non-Rail Collision,SFT,Motor Vehicle,11218,2,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,No control device / indivisual / sign,Making a left turn,Side Impact,"Y,N",Diesel,20,Transit: bus,Gillig Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2018,2782360,2018-10-30T00:00:00.000,19:00:00,Non-Rail Collision,SFT,Motor Vehicle,9853,2,0,1,1,Roadway: not a grade crossing or intersection,Clear,Dark,Street,Dry,,Dry,,Going Straight,Other front impact,"Y,N",Diesel,30,Transit: bus,Arboc Mobility LLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2018,2782580,2018-11-24T00:00:00.000,18:50:00,Non-Rail Collision,SFT,Motor Vehicle,9910,1,0,1,2,Roadway: intersection,Clear,Dark,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Other front impact,"Y,N,N",Diesel,35,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y,N",,",,",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2018,2780169,2018-09-24T00:00:00.000,06:25:00,Non-Rail Collision,SFT,Motor Vehicle,1825,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Stopped,Rear-ended,"Y,N",Diesel,0,Transit demand response vehicle,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2018,2780170,2018-10-23T00:00:00.000,15:57:00,Non-Rail Collision,SFT,Motor Vehicle,6942,2,0,1,2,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Going Straight,Other front impact,"Y,N,N",Diesel,30,Transit demand response vehicle,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,"N,Y,Y",,",,",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,2823478,2018-12-07T00:00:00.000,10:37:00,Non-Rail Collision,SFT,Motor Vehicle,15000,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Parked,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"Y,Y",,",",
